City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,taroa,8.7058,171.2275,80.74,79,6,19.66,MH,1744217083
364,labuan,5.2767,115.2417,80.96,94,40,0.0,MY,1744217083
365,tres arroyos,-38.3739,-60.2798,72.23,48,3,12.41,AR,1744217083
366,mochudi,-24.4167,26.15,77.59,43,70,3.4,BW,1744217083
367,kaohsiung,22.6163,120.3133,78.75,73,75,6.91,TW,1744217083
368,alesund,62.4723,6.1549,42.94,49,20,6.91,NO,1744216904
369,sepolno krajenskie,53.452,17.5317,48.13,53,100,14.03,PL,1744216899
370,patamundai,20.5667,86.5667,79.23,76,57,10.25,IN,1744217084
371,balakhta,55.38,91.6,30.49,79,100,12.95,RU,1744217084
372,khovd,48.0056,91.6419,44.22,64,73,3.94,MN,1744217084
373,chahuite,16.3,-94.1833,86.59,34,97,9.1,MX,1744217084
374,ingeniero jacobacci,-41.3427,-69.5448,64.02,50,100,20.27,AR,1744217084
375,kavaratti,10.5669,72.642,84.74,71,84,11.34,IN,1744217019
376,walvis bay,-22.9575,14.5053,67.15,72,34,9.22,NA,1744216986
377,boguchany,58.3814,97.4531,23.25,81,100,3.44,RU,1744216963
378,kertih,4.5141,103.4483,75.22,100,99,2.3,MY,1744217085
379,nuuk,64.1835,-51.7216,34.41,75,40,23.02,GL,1744217015
380,nova vicosa,-17.8919,-39.3719,82.02,63,50,7.58,BR,1744216992
381,vodice,43.7608,15.7828,56.7,59,15,5.46,HR,1744217086
382,rio gallegos,-51.6226,-69.2181,60.85,41,0,12.66,AR,1744217086
383,montepuez,-13.1256,38.9997,72.28,88,68,1.23,MZ,1744217086
384,mahina,-17.5065,-149.489,78.57,83,0,2.3,PF,1744217086
385,saint-paul,-21.0096,55.2707,81.54,83,8,3.74,RE,1744217086
386,gizo,-8.103,156.8419,82.83,77,42,6.96,SB,1744217023
387,alexandria,31.2156,29.9553,62.1,70,65,13.24,EG,1744217087
388,dunedin,-45.8742,170.5036,49.82,74,2,4.63,NZ,1744217017
389,garoowe,8.4054,48.4845,80.49,52,23,20.98,SO,1744217087
390,kruisfontein,-34.0033,24.7314,63.93,90,98,11.54,ZA,1744217087
391,ahmadpur sial,30.6754,71.7483,90.5,15,88,3.06,PK,1744217087
392,saint croix,17.7397,-64.7388,84.65,73,0,20.71,VI,1744217087
393,changleng,28.7,115.8167,72.95,64,100,8.1,CN,1744217087
394,pijijiapan,15.7011,-93.23,92.16,33,98,4.07,MX,1744217087
395,olinda,-8.0089,-34.8553,85.73,70,40,9.22,BR,1744217026
396,ust'-kulom,61.6864,53.6902,31.08,80,85,12.86,RU,1744217087
397,bryne,58.7354,5.6477,49.78,57,0,28.77,NO,1744217088
398,okhotsk,59.3833,143.3,31.5,98,100,8.14,RU,1744217002
399,bermejo,-32.8833,-68.8,71.51,43,0,6.91,AR,1744217088
400,lazaro cardenas,17.9583,-102.2,83.52,46,0,7.47,MX,1744217000
401,silistra,44.1167,27.2667,45.93,52,95,9.51,BG,1744217088
402,erdenet,49.0333,104.0833,37.87,66,90,3.91,MN,1744217088
403,victorica,-36.2151,-65.4359,72.68,53,72,21.72,AR,1744217088
404,richlands,37.0932,-81.7937,48.25,34,0,0.0,US,1744216895
405,pakxan,18.3778,103.6601,76.15,82,92,4.85,LA,1744217088
406,kondopoga,62.2057,34.2614,29.73,71,100,8.72,RU,1744217089
407,n'zeto,-7.2312,12.8666,78.73,82,62,10.0,AO,1744217089
408,bikenibeu village,1.3673,173.1241,80.56,94,40,8.05,KI,1744217023
409,gonzaga,44.9498,10.8209,63.95,57,98,3.58,IT,1744217089
410,kapenguria,1.2511,35.0895,60.87,83,99,5.82,KE,1744217089
411,angaur state,6.906,134.13,79.65,88,100,18.81,PW,1744217001
412,tieli,46.95,128.05,43.59,36,59,6.62,CN,1744217089
413,chela,34.069,104.4619,43.77,44,85,0.47,CN,1744217089
414,haiku-pauwela,20.9219,-156.3051,70.25,90,40,10.0,US,1744216995
415,pokrovsk,48.282,37.1758,34.75,97,98,7.07,UA,1744217089
416,nouadhibou,20.931,-17.0347,75.18,64,0,13.8,MR,1744217090
417,butte,39.6499,-121.5677,63.18,59,0,3.44,US,1744217090
418,coquimbo,-29.9533,-71.3436,62.33,88,100,9.22,CL,1744217024
419,el granada,37.5027,-122.4694,62.85,76,0,0.0,US,1744217090
420,talcahuano,-36.7167,-73.1167,60.48,77,75,6.91,CL,1744217090
421,sala,34.0389,-6.8166,88.48,35,100,9.22,MA,1744217090
422,ust-tsilma,65.441,52.1498,31.06,91,99,8.52,RU,1744217090
423,makurazaki,31.2667,130.3167,56.41,92,100,7.36,JP,1744217090
424,severodvinsk,64.5635,39.8302,26.94,97,100,5.23,RU,1744217091
425,polyarnyy,69.1989,33.4478,23.07,84,100,31.94,RU,1744216874
426,nuriootpa,-34.4833,139.0,63.55,45,18,8.46,AU,1744217091
427,fortuna,40.5982,-124.1573,56.98,80,99,3.91,US,1744217023
428,horta,38.5333,-28.6333,64.04,78,40,18.01,PT,1744217091
429,vilyuchinsk,52.9306,158.4028,30.47,92,67,0.51,RU,1744217018
430,rumphi,-11.0186,33.8575,67.37,93,45,3.6,MW,1744217091
431,piti village,13.4626,144.6933,79.68,88,0,5.75,GU,1744217091
432,ringas,27.35,75.5667,88.86,13,92,11.43,IN,1744217091
433,mbekenyera,-10.0,38.9833,72.7,95,61,3.67,TZ,1744217092
434,volkhov,59.9258,32.3382,30.85,95,100,10.8,RU,1744217092
435,olonets,60.9847,32.9698,29.7,91,100,12.57,RU,1744217092
436,colonia,50.9333,6.95,62.96,37,0,14.97,DE,1744216983
437,keetmanshoop,-26.5833,18.1333,76.12,38,0,3.44,NA,1744217092
438,le vauclin,14.5452,-60.8388,86.05,62,75,17.27,MQ,1744217092
439,pokaran,26.9167,71.9167,89.89,14,92,13.06,IN,1744217092
440,huntsville,34.7304,-86.5861,61.92,43,0,8.05,US,1744217092
441,yako,12.9667,-2.2667,105.69,8,24,9.93,BF,1744217093
442,machina,13.1364,10.0492,98.78,10,98,5.66,NG,1744217093
443,raja,8.4596,25.678,93.2,25,79,6.11,SS,1744217093
444,kristiansund,63.1115,7.732,39.85,56,40,8.05,NO,1744217093
445,uzgen,40.7699,73.3007,53.83,85,100,4.9,KG,1744217093
446,svetlyy,54.675,20.1347,41.9,79,100,17.34,RU,1744217093
447,susuman,62.7833,148.1667,13.3,100,100,1.16,RU,1744217028
448,benghazi,32.1167,20.0667,59.68,60,11,13.71,LY,1744217093
449,chake chake,-5.2459,39.7666,80.29,82,4,8.48,TZ,1744217093
450,al mishkhab,31.8042,44.4911,93.31,19,0,12.12,IQ,1744217093
451,saudarkrokur,65.7461,-19.6394,46.15,83,100,20.18,IS,1744217094
452,arvayheer,46.2639,102.775,41.11,28,96,8.5,MN,1744217094
453,las amilpas,16.3667,-94.6167,86.23,38,90,15.9,MX,1744217094
454,luwingu,-10.2621,29.9271,67.55,84,36,1.59,ZM,1744217094
455,athens,37.9795,23.7162,55.0,49,40,8.01,GR,1744216915
456,narrabri,-30.3167,149.7833,65.01,78,51,3.51,AU,1744217095
457,dudinka,69.4058,86.1778,-17.68,100,55,5.03,RU,1744217014
458,sao joao da barra,-21.6403,-41.0511,84.29,68,67,13.15,BR,1744217095
459,araguaina,-7.1911,-48.2072,88.57,55,80,1.54,BR,1744217095
460,ust'-uda,54.1742,103.0304,30.29,85,100,4.94,RU,1744217095
461,sisimiut,66.9395,-53.6735,30.38,92,100,17.0,GL,1744217095
462,sandy hill,45.4263,-75.6778,33.04,55,20,9.22,CA,1744217095
463,sufalat sama'il,23.3167,58.0167,79.88,25,0,2.06,OM,1744217095
464,portland,45.5234,-122.6762,53.94,87,40,5.99,US,1744217015
465,tasqala,51.1167,50.3167,39.79,57,100,4.34,KZ,1744217095
466,likhoslavl',57.1275,35.464,32.58,87,100,11.7,RU,1744217096
467,illizi,26.4833,8.4667,82.18,14,0,14.5,DZ,1744217096
468,diego de almagro,-26.3667,-70.05,82.6,15,42,11.41,CL,1744217096
469,bei'an,46.4398,126.2373,49.95,47,80,10.49,CN,1744217096
470,makinsk,52.6292,70.4169,51.28,84,11,5.99,KZ,1744217096
471,madimba,-10.4,40.3333,81.72,89,20,4.61,TZ,1744217096
